season,team,game_state,minutes,total_game_time,game_state_percentage,goals,total_goals,goals_percentage,xG,total_xG,xG_percentage,goals_against,total_goals_against,goals_against_percentage,xGA,total_xGA,xGA_percentage
2025,Manchester City,Drawing,1713,3657,46.8416735028712,39,77,50.649350649350644,42.4480014462024,84.15983603708446,50.43736233932059,10,35,28.57142857142857,19.185004950501025,48.61797823943198,39.460721414657435
2025,Manchester City,Winning (1 goal),1047,3657,28.630024610336342,17,77,22.07792207792208,22.7788547296077,84.15983603708446,27.06618240032021,16,35,45.714285714285715,14.878388982266188,48.61797823943198,30.602648487342815
2025,Manchester City,Winning (2+ goals),614,3657,16.789718348372983,16,77,20.77922077922078,14.26577151566744,84.15983603708446,16.950807163385306,6,35,17.142857142857142,9.080168684013188,48.61797823943198,18.676565774281105
2025,Manchester City,Losing (1 goal),225,3657,6.152584085315833,4,77,5.194805194805195,3.528239253908396,84.15983603708446,4.192307661285962,3,35,8.571428571428571,4.580103630200028,48.61797823943198,9.42059665180668
2025,Manchester City,Losing (2+ goals),58,3657,1.585999453103637,1,77,1.2987012987012987,1.1389690916985271,84.15983603708446,1.353340435687931,0,35,0.0,0.8943119924515486,48.61797823943198,1.839467671911972
2025,Manchester United,Drawing,1808,3664,49.34497816593886,40,69,57.971014492753625,35.027779896743596,77.24856752110645,45.344245234286106,18,50,36.0,22.411306569352742,52.84473813138902,42.409722068507605
2025,Manchester United,Winning (1 goal),847,3664,23.116812227074234,13,69,18.84057971014493,20.117655345704406,77.24856752110645,26.04275521382025,20,50,40.0,17.31999170035124,52.84473813138902,32.775243690844235
2025,Manchester United,Losing (1 goal),543,3664,14.819868995633186,11,69,15.942028985507244,10.904553815722466,77.24856752110645,14.116189031910578,4,50,8.0,5.519975429400802,52.84473813138902,10.445648184832267
2025,Manchester United,Winning (2+ goals),372,3664,10.152838427947598,3,69,4.3478260869565215,6.9827559711411595,77.24856752110645,9.039333925814582,7,50,14.000000000000002,4.690655058249831,52.84473813138902,8.876295396880108
2025,Manchester United,Losing (2+ goals),94,3664,2.565502183406114,2,69,2.898550724637681,4.215822491794825,77.24856752110645,5.4574765941684875,1,50,2.0,2.9028093740344048,52.84473813138902,5.49309065893578
2025,Tottenham,Drawing,1766,3679,48.00217450394128,20,48,41.66666666666667,20.368882320821285,48.93492262158543,41.62442940460781,29,57,50.877192982456144,25.09743125271052,56.126336731016636,44.71596172931973
2025,Tottenham,Losing (1 goal),848,3679,23.04974177765697,12,48,25.0,12.007544931024311,48.93492262158543,24.53778260543877,12,57,21.052631578947366,16.254450380802155,56.126336731016636,28.96046905519774
2025,Tottenham,Winning (1 goal),449,3679,12.20440337048111,6,48,12.5,6.156298627145588,48.93492262158543,12.580583144582343,10,57,17.543859649122805,6.49556197412312,56.126336731016636,11.573108726573155
2025,Tottenham,Losing (2+ goals),343,3679,9.323185648273988,7,48,14.583333333333334,5.915664106607437,48.93492262158543,12.088839196402468,5,57,8.771929824561402,5.390593010932207,56.126336731016636,9.604391315910073
2025,Tottenham,Winning (2+ goals),273,3679,7.420494699646643,3,48,6.25,4.486532635986805,48.93492262158543,9.168365648968605,1,57,1.7543859649122806,2.8883001124486327,56.126336731016636,5.146069172999304
